year,month,day,name,title,query,share_text,url,alternate_url,high_res_url,high_res_width,high_res_height
2021,9,19,paulo-freires-100th-birthday,Paulo Freire's 100th Birthday,Paulo Freire,Paulo Freire's 100th Birthday! #GoogleDoodle,//www.google.com/logos/doodles/2021/paulo-freires-100th-birthday-6753651837109075-law.gif,https://lh3.googleusercontent.com/RxxcX2ZAT2iea3OLbVYSu_IT-dwkGwp7qDLGkCLFfYt1XRIDYwBZSAybg8HNkFHwaJUQkBZ4g2KfFdr2HkMFMW_bu5MxcJ3-G7nh8svBY_8fPArnXENuvw,//www.google.com/logos/doodles/2021/paulo-freires-100th-birthday-6753651837109075-2xa.gif,892.0,440.0
2021,9,20,canada-elections-2021,Canada Elections 2021,Canada Elections,Canada Elections 2021 #GoogleDoodle,//www.google.com/logos/doodles/2021/canada-elections-2021-6753651837109252-l.png,https://lh3.googleusercontent.com/32BrpwIqT1e_hF4t2bLkRoYli6YmEvKdWUobP4n7MMte273QDtUz9wKiM8ciUfEIXH7z3fA5TECK-6AC91-ELCqAKQX1ovPf_SlKGgSOGutMerAhn9Pi64M,//www.google.com/logos/doodles/2021/canada-elections-2021-6753651837109252-2x.png,1000.0,400.0
2021,9,20,childrens-day-2021-september-20,Children's Day 2021 (September 20),Children's Day,Happy Children's Day 2021! #GoogleDoodle,//www.google.com/logos/doodles/2021/childrens-day-2021-september-20-6753651837109054-l.png,https://lh3.googleusercontent.com/xbvQQAjWeS5w1byJbFhTSQwuUSLTL4PSGkO_CME980WDvFC3TqN-xywoC6zeX_WYnEsw-CNDLvugsoTKK01CSc97ibS8IdE_F6bAjXyTcKlW3TlswgBMVQ,//www.google.com/logos/doodles/2021/childrens-day-2021-september-20-6753651837109054.2-2x.png,1068.0,460.0
2021,9,20,respect-the-aged-day-2021,Respect the Aged Day 2021,Respect the Aged Day,Happy Respect the Aged Day! #GoogleDoodle,//www.google.com/logos/doodles/2021/respect-the-aged-day-2021-6753651837109080.2-l.png,https://lh3.googleusercontent.com/lNm-98iw3fHgLzZFAnoOvmtaai9761gbvHS5DWqUVKsojBA6_snYmHDDA1RxUbeksfiW9XBMjttrC-T7Tyj7LEsIxBqkzIftBe7T2pKyoIJ8O3KwKj57VA,//www.google.com/logos/doodles/2021/respect-the-aged-day-2021-6753651837109080-2x.png,1000.0,400.0
2021,9,21,armenia-independence-day-2021,Armenia Independence Day 2021,Armenia Independence Day,"Happy Independence Day, Armenia! #GoogleDoodle",//www.google.com/logos/doodles/2021/armenia-independence-day-2021-6753651837109076-law.gif,https://lh3.googleusercontent.com/rhO2A7W07OZVZMj6l3D82mqacgizPACFGZ0EQ9YR92mPO1pt7lexpN1Bqlb6uAShVo2TwIg-DHPngslYA7tdVQvc3XV7Khjvu5MiB6yT2v6tmXp0tYMnPA,//www.google.com/logos/doodles/2021/armenia-independence-day-2021-6753651837109076-2xa.gif,1000.0,400.0
2021,9,21,mid-autumn-festival-2021-vietnam,Mid Autumn Festival 2021 (Vietnam),Mid-Autumn Festival,Happy Mid-Autumn Festival 2021! #GoogleDoodle,//www.google.com/logos/doodles/2021/mid-autumn-festival-2021-vietnam-6753651837109078-l.png,https://lh3.googleusercontent.com/XfLNSBiTCKN7U9a1GZA2oIkNxwc9LJxYh7RS1BBCdmt1T11RQkVmKIef5mPvNTBne67yvLO1qXZHaV-pi07R-6UeJwUzxMFqYdbFxdnq0Rc-znQLaSsC,//www.google.com/logos/doodles/2021/mid-autumn-festival-2021-vietnam-6753651837109078-2x.png,1000.0,400.0
2021,9,21,mid-autumn-festival-2021-taiwan-hong-kong,"Mid Autumn Festival 2021 (Taiwan, Hong Kong)",Mid Autumn Festival,Happy Mid-Autumn Festival 2021! #GoogleDoodle,//www.google.com/logos/doodles/2021/mid-autumn-festival-2021-taiwan-6753651837109079-l.png,https://lh3.googleusercontent.com/N6gBHYGWSymyyeVboEOGHWQsgu_fuTQXbZ9sNdZfwh_giMc-93NIsV89Kwzg4OJwrxBZi7RfIhdYA1nIb2Andyv39LaNk1GvXXM_9PkbyC2OwPugVFWaf7M,//www.google.com/logos/doodles/2021/mid-autumn-festival-2021-taiwan-6753651837109079-2x.png,1000.0,400.0
2021,9,21,chuseok-2021,Chuseok 2021,Chuseok,Happy Chuseok 2021! #GoogleDoodle,//www.google.com/logos/doodles/2021/chuseok-2021-6753651837109089.2-l.png,https://lh3.googleusercontent.com/kFiv5sH5jVvmPI4RbqoV2VNYyoIKHafwzOgNR_MQfi2AC0FBsg56F_1oBjNJUagSj_uJjn-DzTKVbunInETF1dhj_7eprjPTt7kOX59zQ1GNcAvPT5Pz,//www.google.com/logos/doodles/2021/chuseok-2021-6753651837109089-2x.png,1000.0,400.0
2021,9,22,teachers-day-2021-september-22,Teachers' Day 2021 (September 22),Teachers' Day,Happy Teachers' Day 2021! #GoogleDoodle,//www.google.com/logos/doodles/2021/teachers-day-2021-september-22-6753651837109083-l.png,https://lh3.googleusercontent.com/LNtzw-PhhHv-tsI9l3EXQ4-kWBusjz8fof5aXxqaA6JiUOj10VUDenQxJhh_7JqvJCI0obnnkfD0k7QTc6krfhMLtOcmoVvllawIUqxabm5XaZMI9wEwtg,//www.google.com/logos/doodles/2021/teachers-day-2021-september-22-6753651837109083-2x.png,1000.0,400.0
2021,9,22,spring-2021-southern-hemisphere,Spring 2021 (Southern Hemisphere),Spring Season,Happy Spring 2021! #GoogleDoodle,//www.google.com/logos/doodles/2021/spring-2021-southern-hemisphere-6753651837109085-law.gif,https://lh3.googleusercontent.com/VIOdWHtTtgDc9-C07-d9-E0Zo2XnzNvHOIXuJlZWoITxM44Hvql42iSHxI4YugC5RWb2T3cO2bP_sFTOdLRZK7aq_4JJ-Cb3gBrk7iYnAB1l3F9n7KBc9A,//www.google.com/logos/doodles/2021/spring-2021-southern-hemisphere-6753651837109085-2xa.gif,1000.0,400.0
2021,9,22,bunpheng-faiphiuchais-89th-birthday,Bunpheng Faiphiuchai’s 89th Birthday,Bunpheng Faiphiuchai,Bunpheng Faiphiuchai's 89th Birthday! #GoogleDoodle,//www.google.com/logos/doodles/2021/bunpheng-faiphiuchais-89th-birthday-6753651837109081-l.png,https://lh3.googleusercontent.com/aju7cS4t3LUaqmjAFZuQHn5iXaa30mrIealuFx9hsAjHB8u9LvDpGS9O_1duzkXNycOExQg38YrCsJcY4Qfd2s7M8w0TkVJbYOzJYJ3QcQm7IpsDSIWO,//www.google.com/logos/doodles/2021/bunpheng-faiphiuchais-89th-birthday-6753651837109081-2x.png,1000.0,400.0
2021,9,22,autumn-2021-northern-hemisphere,Autumn 2021 (Northern Hemisphere),Autumn Season,Happy Autumn 2021! #GoogleDoodle,//www.google.com/logos/doodles/2021/autumn-2021-northern-hemisphere-6753651837109082-law.gif,https://lh3.googleusercontent.com/IH5AM9JB2w3FqJUvM_49y0VIZ62UPJYnQa3sT3wMjMyi-vt0jdrPWDRxoCL6Y99aQb4QWGbjGmgXRBEYXdiJVa4hVqrryo8EuaBrE7lXgHhWD7-ogood,//www.google.com/logos/doodles/2021/autumn-2021-northern-hemisphere-6753651837109082-2xa.gif,950.0,380.0
2021,9,23,saudi-arabia-national-day-2021,Saudi Arabia National Day 2021,Saudi Arabia National Day,"Happy National Day, Saudi Arabia! #GoogleDoodle",//www.google.com/logos/doodles/2021/saudi-arabia-national-day-2021-6753651837109084-law.gif,https://lh3.googleusercontent.com/Qxirn0KQhT8KYh4MBPD_5hcg7ZtFXn2GZKrsqjASIxeX9JCWznMx1Rx1XG0p4orIuZTlLu5vEJAOUEpfqfbqCAVsdec_ogoGDDWPDSko7mFEcvOlIzL5yA,//www.google.com/logos/doodles/2021/saudi-arabia-national-day-2021-6753651837109084-2xa.gif,1000.0,400.0
2021,9,25,christopher-reeves-69th-birthday,Christopher Reeve's 69th Birthday,Christopher Reeve,Christopher Reeve's 69th Birthday! #GoogleDoodle,//www.google.com/logos/doodles/2021/christopher-reeves-69th-birthday-6753651837109086-l.png,https://lh3.googleusercontent.com/lqcYIDhg0x1pjra5FZq7FC9jNotBVOshDepQO6DNpMpLRqjTjziaDdMOfA0-KJC3zS6hM61XAcE7rgrIhXqDYNgPJKHSkn-FB6TX85S8vzgnM6fBD4rc,//www.google.com/logos/doodles/2021/christopher-reeves-69th-birthday-6753651837109086-2x.png,982.0,400.0
2021,9,26,germany-elections-2021,Germany Elections 2021,Germany Elections 2021,Germany Elections 2021 #GoogleDoodle,//www.google.com/logos/doodles/2021/germany-elections-2021-6753651837109116-l.png,https://lh3.googleusercontent.com/-h5RScjk8KS81nkwQvmi-nxaph4zXA9deC6mfLhI4Wwkg6twJijyvHZJcuEFkYoKqyRIMK1m8iUWMLurOTLx7GYHPmn5IpzzqTvbREhqzVYAfNPI_xUs,//www.google.com/logos/doodles/2021/germany-elections-2021-6753651837109116-2x.png,1001.0,400.0
2021,9,27,googles-23rd-birthday,Google's 23rd Birthday,Google's 23rd birthday,Google's 23rd Birthday! #GoogleDoodle,//www.google.com/logos/doodles/2021/googles-23rd-birthday-6753651837109087-law.gif,https://lh3.googleusercontent.com/rqMIqekxk0xGeUl2jpTD4p381LBCCOs4db7DUZXiF1GEhEpSVTUmYhhw4kBHU2r08-6c2mWZ7Vkg6pQoeTrz19NNK_Uxb-Tv26JUVePu7pvQa1XzLLWJpA,//www.google.com/logos/doodles/2021/googles-23rd-birthday-6753651837109087-2xa.gif,735.0,440.0
2021,9,28,teachers-day-2021-september-28,Teachers' Day 2021 (September 28),Teachers' Day,Happy Teachers' Day 2021! #GoogleDoodle,//www.google.com/logos/doodles/2021/teachers-day-2021-september-28-6753651837109088-l.png,https://lh3.googleusercontent.com/6rmnr7rZDcj_GPjKIRV_dnHUwUxxTNcZq8TujY9eswfTe0f-H7yRkYU-yIgSIFerddiz4-PrEk2aQ0t_q_YeuVQdyiTKhvCETvPAd6LgIAASLrZsDm4K4Q,//www.google.com/logos/doodles/2021/teachers-day-2021-september-28-6753651837109088-2x.png,1000.0,400.0
2021,10,1,celebrating-rodolfo-corky-gonzales,"Celebrating Rodolfo ""Corky"" Gonzales","Rodolfo ""Corky"" Gonzales","Celebrating Rodolfo ""Corky"" Gonzales! #GoogleDoodle",//www.google.com/logos/doodles/2021/celebrating-rodolfo-corky-gonzales-6753651837108965-l.png,https://lh3.googleusercontent.com/vq1a1F63iMvPIzO2UZ98cvVsB8FQ6vyATB7xgfQeBwLp-cEj5YBhTkNuYCiNSdkXr7pWnvB_NmrRMlhVckqU86oXheJOO7L2o6bQceweaKpIcwddhOQN,//www.google.com/logos/doodles/2021/celebrating-rodolfo-corky-gonzales-6753651837108965.2-2xa.gif,1042.0,450.0
2021,10,1,nigeria-independence-day-2021,Nigeria Independence Day 2021,Nigeria Independence Day,"Happy Independence Day, Nigeria! #GoogleDoodle",//www.google.com/logos/doodles/2021/nigeria-independence-day-2021-6753651837109090-l.png,https://lh3.googleusercontent.com/-xd75VzWlOmjMClFsxYY8I905GJlREZ-7GCS5lE7pwVmQjGQ8Cgf5fH1qfHi-6SCvLn7esXQBoA6aJPu_D01LgFrNpkASCUAooI6JKYnib8VfDKUIvsC9uQ,//www.google.com/logos/doodles/2021/nigeria-independence-day-2021-6753651837109090.3-2x.png,1000.0,400.0
2021,10,1,sivaji-ganesans-93rd-birthday,Sivaji Ganesan's 93rd Birthday,Sivaji Ganesan,Sivaji Ganesan's 93rd Birthday! #GoogleDoodle,//www.google.com/logos/doodles/2021/sivaji-ganesans-93rd-birthday-6753651837109092.3-l.png,https://lh3.googleusercontent.com/p2SsxJQODh5yFVTPC2BKVsnEh9_UXbsrYtbBItuVs5AekTbU3KwKqxDKdFy3B0C1Qd1m0BC61DdrMvS4j_PYqET0lXxg1-V7xMnpM_T8mTLp4Lz1bGAeYKA,//www.google.com/logos/doodles/2021/sivaji-ganesans-93rd-birthday-6753651837109092.3-2x.png,1000.0,400.0
2021,10,1,childrens-day-2021-october-1,Children's Day 2021 (October 1),Children's Day,Happy Children's Day 2021! #GoogleDoodle,//www.google.com/logos/doodles/2021/childrens-day-2021-october-1-6753651837109068-l.png,https://lh3.googleusercontent.com/kMMNdm-yhXfjN7BGCrEERwR6C-y0ZpMe_mIGQbv9DdaJMPZRWIYn9ZWQ21kG7YJpldhK4_EVa-ky2ks_bwQifPsuqGUPq2yrn03I8doNkzgC7ssrXzmaglc,//www.google.com/logos/doodles/2021/childrens-day-2021-october-1-6753651837109068-2x.png,1068.0,460.0
2021,10,3,grandparents-day-2021-october-03,Grandparents' Day 2021 (October 03),Grandparents' Day,Happy Grandparents' Day 2021! #GoogleDoodle,//www.google.com/logos/doodles/2021/grandparents-day-2021-october-03-6753651837109077-law.gif,https://lh3.googleusercontent.com/o-bTyos5yX_JeCmV9OtTIhepx13-xr6yBO8BAw9kwZAGTeXbFDTXMcSkoPjEdHDoZ2Dvlii-ys-AXP36ioVbZ9yp6qeGjY-J_jvj1opdMu_gCkgSwDXQ7gc,//www.google.com/logos/doodles/2021/grandparents-day-2021-october-03-6753651837109077-2xa.gif,950.0,400.0
2021,10,3,german-unity-day-2021,German Unity Day 2021,German Unity Day,"Happy Unity Day, Germany! #GoogleDoodle",//www.google.com/logos/doodles/2021/german-unity-day-2021-6753651837109096-law.gif,https://lh3.googleusercontent.com/qesuhHe0jORZNzj7-TdiN08GQ8y3K7-utpp7uuX9kKqkY23eW7D_0jHAjUpNuQ7riIPwawNU65mg30PRREmZAwgL_7FXtZ1jAdV5fNDtP7VtJcDMyhnd31s,//www.google.com/logos/doodles/2021/german-unity-day-2021-6753651837109096-2xa.gif,800.0,320.0
2021,10,3,teachers-day-2021-october-3,Teachers' Day 2021 (October 3),Teachers' Day,Happy Teachers' Day 2021! #GoogleDoodle,//www.google.com/logos/doodles/2021/teachers-day-2021-september-28-copy-6753651837109328-l.png,https://lh3.googleusercontent.com/QlVbJbdoI30sGgl8kc67GDkXuWn4cHUC2yq4zGRRsLyr448k6aAniTUkelZZGIu5H6odoqdm2QQYZ059qnAZ0jRrjMUZK6lnfM4niP7ZX4JhKGb9Ee-ujbA,//www.google.com/logos/doodles/2021/teachers-day-2021-september-28-copy-6753651837109328-2x.png,1000.0,400.0
2021,10,3,dr-maria-de-los-angeles-alvarino-gonzalezs-105th-birthday,Dr. María de los Ángeles Alvariño González's 105th Birthday,María de los Ángeles Alvariño González,Dr. María de los Ángeles Alvariño González's 105th Birthday! #GoogleDoodle,//www.google.com/logos/doodles/2021/dr-maria-de-los-angeles-alvarino-gonzalezs-105th-birthday-6753651837109097-l.png,https://lh3.googleusercontent.com/HvWzH9guOUU-g731ddMcNMNXUTYqj9Cb4NaGwE_sfvYzQFr0Gmo-ZENJI4Z9wPopGwtz9p0Wk60PUN9AcpmvOO8q-FE10rFfhhZUPwzKMDAhoDSKwo-DwQ,//www.google.com/logos/doodles/2021/dr-maria-de-los-angeles-alvarino-gonzalezs-105th-birthday-6753651837109097-2x.png,1000.0,400.0
2021,10,5,teachers-day-2021-october-05,Teachers' Day 2021 (October 05),Teachers' Day,Happy Teachers' Day 2021! #GoogleDoodle,//www.google.com/logos/doodles/2021/teachers-day-2021-october-05-6753651837109099-l.png,https://lh3.googleusercontent.com/47XEmocicXM09FVn6g183gL9mMaIKujc1X2VbE9PSYTJxUIpoAg07L2MZW1uDvRK2MrR3efaO1pr_AgplAxP8NluyS3rui-7MmOCJrLi-Gb7Lk2h9ysTlg,//www.google.com/logos/doodles/2021/teachers-day-2021-october-05-6753651837109099-2x.png,1000.0,400.0
2021,10,6,margaret-fultons-97th-birthday,Margaret Fulton's 97th Birthday,Margaret Fulton,Margaret Fulton's 97th Birthday! #GoogleDoodle,//www.google.com/logos/doodles/2021/margaret-fultons-97th-birthday-6753651837109221.2-law.gif,https://lh3.googleusercontent.com/VzlIsbFBmxbaHh7CT_ux2s7BnUZH-DecH0npzGuAl0gln1CyC0ZJrwZ75Ln-P3dsaFOjOvymDz0IMScO0k2z2to2vOEHquWP-KqGNuzjuX0DMqJQt8Rf,//www.google.com/logos/doodles/2021/margaret-fultons-97th-birthday-6753651837109221-2xa.gif,900.0,360.0
2021,10,8,czech-republic-elections-2021,Czech Republic Elections 2021,Czech Republic Elections 2021,Czech Republic Elections 2021 #GoogleDoodle,//www.google.com/logos/doodles/2021/czech-republic-elections-2021-6753651837109070-l.png,https://lh3.googleusercontent.com/xoivruk-R5Vst-Z_wKxMhhWPrmUMuQQfrfoRhiXfmEJJQE-de6_KobbuW5gnLejlMG1KoysgS0kg0wx4Z1eTPyxbPQ8Z-FCAKCyN8Iho1trTH9UrJL7K6g,//www.google.com/logos/doodles/2021/czech-republic-elections-2021-6753651837109070-2x.png,1000.0,400.0
2021,10,8,ivan-piddubnys-150th-birthday,Ivan Piddubny's 150th Birthday,Ivan Poddubny,Ivan Piddubny's 150th Birthday! #GoogleDoodle,//www.google.com/logos/doodles/2021/ivan-piddubnys-150th-birthday-6753651837109102.3-law.gif,https://lh3.googleusercontent.com/QeYihuXZyf2vhgdKuTfNGu0btDV4Ih1zg6JDga9vE-uDdGUXIYTX1ndSoo91UZzhp1Ec3nsrtjc7FuRM3slgovJDa1NH4ruFa3GpPpqHNB5yoTejwG6I98Y,//www.google.com/logos/doodles/2021/ivan-piddubnys-150th-birthday-6753651837109102.2-2xa.gif,1000.0,400.0
2021,10,9,uganda-independence-day-2021,Uganda Independence Day 2021,Uganda Independence Day,"Happy Independence Day, Uganda! #GoogleDoodle",//www.google.com/logos/doodles/2021/uganda-independence-day-2021-6753651837109105-law.gif,https://lh3.googleusercontent.com/MjI3KoGI8jPE8jfmBX8G3imX4bhhl0Gb-S3stsnNwsZaJFmRqCSWcDo1v3Mr6xbELvjaoBH0PlkfG3Tp8nXT2b4U7TgaLWKmjmJ8_eLAuH73p42hUogD2w,//www.google.com/logos/doodles/2021/uganda-independence-day-2021-6753651837109105-2xa.gif,1000.0,400.0
2021,10,9,hangul-day-2021,Hangul Day 2021,Hangul Day,Happy Hangul Day 2021! #GoogleDoodle,//www.google.com/logos/doodles/2021/hangul-day-2021-6753651837109104-l.png,https://lh3.googleusercontent.com/kKEGUPoaXzCyGHRhhus313x5iwkD-flZK_FSezA4XgOtAwpKnHxzZGp-VhF8wr2tIEIrEBoRgnWy9fTpBDEMInzl43omm9EAACDjdk8YfpWCz8-ecJBKI-k,//www.google.com/logos/doodles/2021/hangul-day-2021-6753651837109104-2x.png,1000.0,400.0
2021,10,10,celebrating-una-marson,Celebrating Una Marson,Una Marson,Celebrating Una Marson! #GoogleDoodle,//www.google.com/logos/doodles/2021/celebrating-una-marson-6753651837109107-law.gif,https://lh3.googleusercontent.com/fygNb2IPOBgzHniP9gnPuQkzfP06vazgiNF9QCtFoz85LfrE8-zAYZaUuZt-R8uPpek6OblqkKEADtL-x6nCg-0LuP4a6oCqF3VqzTGc92EMQKi5Moc5PQ,//www.google.com/logos/doodles/2021/celebrating-una-marson-6753651837109107.2-2xa.gif,1150.0,460.0
2021,10,12,childrens-day-2021-october-12,Children's Day 2021 (October 12),Children's Day,Happy Children's Day 2021! #GoogleDoodle,//www.google.com/logos/doodles/2021/childrens-day-2021-october-12-6753651837109091-l.png,https://lh3.googleusercontent.com/07j6W_b5hNgu9L8U7Ls2hTcWGcS72yi5YvkkxDXtkmN1q-l_KeKsEhcBRGy7cRN5IL0v7k38BUNSY7DhQ5iuB1muwXtk1OqtDFNMhQr3Qbh4Vy69C3SXKg,//www.google.com/logos/doodles/2021/childrens-day-2021-october-12-6753651837109091-2x.png,1068.0,460.0
2021,10,12,eugenio-montales-125th-birthday,Eugenio Montale's 125th Birthday,Eugenio Montale,Eugenio Montale's 125th Birthday! #GoogleDoodle,//www.google.com/logos/doodles/2021/eugenio-montales-125th-birthday-6753651837109198.2-l.png,https://lh3.googleusercontent.com/DelH5eOVDZLmuieB6FPaSNKd5bA9x8qGydYzFESw7gzprvGK3e9P6vxabdo-v3uPePuKM_3EBfpsKFWaf24Ps9Wr-LkyHKZGx0PDktivNdc4jogrEzCPXg,//www.google.com/logos/doodles/2021/eugenio-montales-125th-birthday-6753651837109198-2x.png,1000.0,400.0
2021,10,12,helena-modrzejewskas-181st-birthday,Helena Modrzejewska's 181st Birthday,Helena Modrzejewska,Helena Modrzejewska's 181st Birthday! #GoogleDoodle,//www.google.com/logos/doodles/2021/heleny-modrzejewskiejs-181st-birthday-6753651837109111-l.png,https://lh3.googleusercontent.com/Rw9MUmCcEdgiNSJCds_ckf93JMB0DP8ImEsmSEXrKiaxQ2EORh7I2lRdEjBm_WLAsAt-KAvxZy4yj07KyEXXVNAdgSad6eZnO1oxeVndGp6l2hcV_KPIHw,//www.google.com/logos/doodles/2021/heleny-modrzejewskiejs-181st-birthday-6753651837109111-2x.png,1150.0,460.0
2021,10,12,paulette-nardals-125th-birthday,Paulette Nardal's 125th Birthday,Paulette Nardal,Paulette Nardal's 125th Birthday! #GoogleDoodle,//www.google.com/logos/doodles/2021/paulette-nardals-125th-birthday-6753651837109209.4-l.png,https://lh3.googleusercontent.com/HOnRM_ktq9CHIQNoyfy7pQyue8TDmLEqDR32RzbKXf3isKs2dv1-j1Atca3_G8yrnPWBwgqk9c5g5EgPSs9VqWAQEYC9SUY-6NFwAsLY57HzkFhSOc9BOw,//www.google.com/logos/doodles/2021/paulette-nardals-125th-birthday-6753651837109209-2x.png,1150.0,460.0
2021,10,14,teachers-day-2021-october-14,Teachers' Day 2021 (October 14),Teachers' Day,Happy Teachers' Day 2021! #GoogleDoodle,//www.google.com/logos/doodles/2021/teachers-day-2021-october-14-6753651837109112-l.png,https://lh3.googleusercontent.com/xFq9nXQLIkpBrQ3mIJY9_wbNPhRuGgXAxFelleEhKg8st8W4DSmtNm2g31jKTbKvSR8qyoeVfUW34FtOumA2LUeWil4eW30mbikXIWkNt6dy-t9ygNfW3Q,//www.google.com/logos/doodles/2021/teachers-day-2021-october-14-6753651837109112-2x.png,1000.0,400.0
2021,10,15,celebrating-che-zahara-binte-noor-mohamed,Celebrating Che Zahara binte Noor Mohamed,Che Zahara binte Noor Mohamed,Celebrating Che Zahara binte Noor Mohamed! #GoogleDoodle,//www.google.com/logos/doodles/2021/celebrating-che-zahara-binte-noor-mohamed-6753651837109237-l.png,https://lh3.googleusercontent.com/lTqlClrzpXNT_mgWLG81PeD3m3cJ_V9lfOY9MQ8aWrK4z6pneID971YclT8LLBI4koVxYN6npWLv6VoD04_0I9VJtpFJ9VdEq2RzZ1moHqYASackHgxGJQ,//www.google.com/logos/doodles/2021/celebrating-che-zahara-binte-noor-mohamed-6753651837109237-2x.png,1000.0,400.0
2021,10,16,teachers-day-2021-october-16,Teachers' Day 2021 (October 16),Teachers' Day,Happy Teachers' Day 2021! #GoogleDoodle,//www.google.com/logos/doodles/2021/teachers-day-2021-october-16-6753651837109113-l.png,https://lh3.googleusercontent.com/0n7TmfGRUsyiBY65jy6khzp6zECOXoaH-Qoc-PacMbYkrTGTGx19qVWxBjjTV4izaGPbmWtKOtGeFr2lhNcvoP2JljkVUAboN5rf4C62ursNiA8ORREwz2s,//www.google.com/logos/doodles/2021/teachers-day-2021-october-16-6753651837109113-2x.png,1000.0,400.0
2021,10,16,get-vaccinated-wear-a-mask-save-lives-october-16-17,Get Vaccinated. Wear a Mask. Save Lives. (October 16-17),covid vaccine near me,Get Vaccinated. Wear a Mask. Save Lives. #GoogleDoodle,//www.google.com/logos/doodles/2021/get-vaccinated-wear-a-mask-save-lives-september-3-copy-6753651837109329-law.gif,https://lh3.googleusercontent.com/d6EJe6vrsufzgy26s1WTjZ4xZv9VcrQ06g9XjLknyN86vyqrJ4Fe-igQsjnK7-55iLX_KaJLgfN_AZbQH0EujQNHQgR8xvL7b3wtoCF-nHl8ImCKFxQa,//www.google.com/logos/doodles/2021/get-vaccinated-wear-a-mask-save-lives-september-3-copy-6753651837109329-2xa.gif,1000.0,400.0
2021,10,17,mothers-day-2021-october-17,Mother's Day 2021 (October 17),Mother's Day,Happy Mother's Day 2021! #GoogleDoodle,//www.google.com/logos/doodles/2021/mothers-day-2021-october-17-6753651837109095.2-law.gif,https://lh3.googleusercontent.com/8vLcuIMHy8xttgUok34s6YIkdrpkgLBZCR8kizH55SAduKCe5Z4Xn14uRKyLzmAZ70sTDu9kZTkCtY-xRLc2OUlmwDxmJvBGP7sz6uGXP7VN4KTQ2yxj1w,//www.google.com/logos/doodles/2021/mothers-day-2021-october-17-6753651837109095-2xa.gif,1000.0,400.0
2021,10,18,azerbaijan-independence-day-2021,Azerbaijan Independence Day 2021,Azerbaijan Independence Day,"Happy Independence Day, Azerbaijan! #GoogleDoodle",//www.google.com/logos/doodles/2021/azerbaijan-independence-day-2021-6753651837109238.2-law.gif,https://lh3.googleusercontent.com/zG__4KB36xiAgaFMV_nhcCJw30C75Fx0zWVwixpUCW1waX1f4SBXyENoIe-vjsRY_eu1Cx7ywPXKtgWKIPUjN6wXtZVWCuiV6AZqAiRqPjKJ1yDaQHgv,//www.google.com/logos/doodles/2021/azerbaijan-independence-day-2021-6753651837109238.2-2xa.gif,1000.0,400.0
2021,10,18,yoram-gross-95th-birthday,Yoram Gross' 95th Birthday,Yoram Gross,Yoram Gross' 95th Birthday! #GoogleDoodle,//www.google.com/logos/doodles/2021/yoram-gross-95th-birthday-6753651837109255.3-l.png,https://lh3.googleusercontent.com/kSlba15EaHJuJe-dxb0oJn-1myEHrtkqIWMT9CxP8awSqWQxRljqQroy8yZMN9lsRmU9UQUTNPBVfTVwX8pgRhSafltb3woFvi6LL9rd4JduswCNWV6GZg,//www.google.com/logos/doodles/2021/yoram-gross-95th-birthday-6753651837109255.2-2x.png,975.0,400.0
2021,10,22,celebrating-theodor-wonja-michael,Celebrating Theodor Wonja Michael,Theodor Wonja Michael,Celebrating Theodor Wonja Michael! #GoogleDoodle,//www.google.com/logos/doodles/2021/celebrating-theodor-wonja-michael-6753651837108838-l.png,https://lh3.googleusercontent.com/VRB2UySBm7wBjvqKKep45XtfqYGt9PHZS4t1DoSzp4YSHd4KOZ2M5V6XADKPKqIiWrqO1V6JnGyLultUAPKcW3gp7rN4CtYrJKAQQuvHdKdlUs71hCcm2Q,//www.google.com/logos/doodles/2021/celebrating-theodor-wonja-michael-6753651837108838.3-2x.png,1150.0,460.0
2021,10,23,ellya-khadams-93rd-birthday,Ellya Khadam's 93rd Birthday, Ellya Khadam, Ellya Khadam's 93rd Birthday! #GoogleDoodle,//www.google.com/logos/doodles/2021/ellya-khadams-93rd-birthday-6753651837109239.2-l.png,https://lh3.googleusercontent.com/HFMLnRkF4GAVJr_je1f23qX68i4Cubz_9tu6ZdZXNhtcY06iEdveSA6vHb1EUzZAJXbgahsC65VAZNJQrNAq_XclPEn7hMzQmzCYbS-Adhd8O0GHhH-f8R4,//www.google.com/logos/doodles/2021/ellya-khadams-93rd-birthday-6753651837109239-2x.png,1000.0,400.0
2021,10,25,galina-vishnevskayas-95th-birthday,Galina Vishnevskaya's 95th Birthday,Galina Vishnevskaya,Galina Vishnevskaya's 95th Birthday! #GoogleDoodle,//www.google.com/logos/doodles/2021/galina-vishnevskayas-95th-birthday-6753651837109118.2-l.png,https://lh3.googleusercontent.com/i0vSotZwNQANuoJjNX7FkvbdYUWD9jvERLGH3w_xFUiieDpJ6To1Z764i-iSuVSZw0Ueg0ldTHz2AH_Y8WGk46lsFpI7PJpcIIzEt_jylvEfroDZsBLZ,//www.google.com/logos/doodles/2021/galina-vishnevskayas-95th-birthday-6753651837109118-2x.png,1000.0,400.0
